,0
60,"['Republican lawmakers release plan to reopen Washington’s economy amid coronavirus', 'Challenging Inslee, GOP lawmakers release plan to restart the economy', 'Inslee facing increasing pressure to allow homebuilding and other sectors to reopen']"
61,"['New York coronavirus deaths top 13,000 but hospitalization continues to drop, Cuomo says', 'In Trump-Cuomo spat on coronavirus, the gloves come off', 'Marshall: Trump tweets and Cuomo reacts', 'LETTER: Cuomo\'s attitude toward Upstate leaves me cold']"
62,"['Stimulus checks and other coronavirus relief hindered by dated technology and rocky government rollout', 'Some small-business owners got $0, while lenders got billions in fees', 'Schumer, Senate Democrats demand small business loan data', 'Top Up This Small-Business Rescue Fund Now', 'Johnson: Let\'s get it done | News']"
63,"['Trump\'s new guidelines for states are aimed at reopening parts of US, lifting coronavirus restrictions', 'Pence says states have enough COVID-19 tests to start phase 1 of White House recovery plan', 'No plan in sight: Test troubles cloud Trump recovery effort', 'Trump\'s coronavirus reopening plan has big holes, health experts say']"
64,"['California governor outlines plan to reopen in conjunction with West Coast states', 'New coronavirus testing site heading to Stanislaus County | Local coronavirus updates', 'California Governor Orders Paid Sick Leave For Food Workers', 'Is Gavin Newsom the most underrated governor in the country right now?', 'California Senators Frustrated by Few Answers, Tech Glitches in Virtual Hearing on Coronavirus Spending']"
65,"['Will Coronavirus Change Your Financial Goals?', '4 Smart Things to Do With Your Coronavirus Stimulus Check', 'This Is How I\'m Handling My Investments During the Coronavirus Crisis', 'What Should You Do With Your Extra Money During the COVID-19 Crisis?']"
66,"['GOP congressman says letting more Americans die of coronavirus is lesser of two evils compared to economy tanking', 'Indiana Congressman\'s Comments On COVID-19 Policy Draw Backlash', 'Indiana congressman faces backlash over comments on pandemic, says people \'misused\' what he said', 'Exclusive: Trey Hollingsworth clarifies comments that sending Americans back to work is lesser of two evils', 'Republican Congressman Trey Hollingsworth says Americans should return to work despite coronavirus risk, calling it ""the lesser of these two evils""']"
67,"['\'Hit by a hurricane\': 22m out of work in US as coronavirus takes heavy economic toll', 'Everything We Know About CARES Act Expanded Unemployment Benefits', 'Will New Unemployment Benefits Outlast the Coronavirus Recession?', 'They Filed for Unemployment Last Month. They Haven\'t Seen a Dime.', 'What Are State Workshare Programs?']"
68,"['‘Economic suicide:’ Backlash grows against coronavirus restrictions in NC', 'Coronavirus in NC - April 18 updates', 'We need to get back to work in North Carolina', 'Number of coronavirus cases in North Carolina passes 6,040; here’s a county-by-county breakdown of cases in the Piedmont Triad']"
69,"['Airlines are issuing billions of dollars in vouchers — but can you still get a cash refund for coronavirus-related flight cancellations?', 'Airlines withholding $10B in cash from customers, lawmakers say', 'Delta sued over refunds for canceled flights', 'US Senators Call On Airlines To Issue $10B In Passenger Refunds', 'Senators Accuse Airlines of Holding Billions in Customer Funds']"
