,0
38,"['Ook wielerronde in Duizel gaat naar 2021, seizoen door corona bijna compleet naar de bliksem']['Ook de organisatie van de wielerronde van Duizel heeft besloten dit jaar geen koers te organiseren. Het evenement in het Kempendorp gaat naar 2021.']"
39,['Depla: \'Corona zal komende twee jaar voor deel ons leven blijven bepalen\'']['Burgemeester Paul Depla verwacht dat ook de inwoners van Breda de komende twee jaar nog moeten leven met de coronacrisis. Volgens Depla klinkt dat ...']
40,"['China ruziet met Australië over ontstaan corona-pandemie']['Kleinzielige trucjes, daarvan beticht China Australië. De Australiërs blijven namelijk de druk opvoeren om een internationaal onderzoek in te stellen naar het ...']"
41,['Al ruim 300 mensen verloren baan bij Outlet door corona']['Vanwege de coronacrisis hebben al meer dan 300 werknemers van het Designer Outlet Roermond hun baan verloren. Het winkelgebied werd zes weken ...']
42,"['Corona raakt omzet en werkgelegenheid architectenbranche hard']['De impact van de coronacrisis op de architectenbranche is groot. Projecten lopen vaak nog wel vertraagd door, maar nieuwe opdrachten stokken. De echte...']"
43,"['Wordt door corona digitaal het nieuwe normaal?']['Wat er momenteel door het coronavirus gebeurt, is natuurlijk verschrikkelijk: mensen opgesloten in hun huis of zorginstelling, duizenden besmettingen ...']"
44,['Apple en Google brengen testversies van technologie corona-apps uit']['Techreuzen Apple en Google hebben woensdag testversies van hun onderliggende technologie voor corona-apps uitgebracht. Deze testversies zijn bedoeld ...']
45,['Hygiëne en omgangsvormen werkvloer anders na corona']['Hygiëne en omgangsvormen op kantoor na corona. Meer dan de helft (58%) van het kantoorpersoneel in Nederland denkt niet dat alles weer wordt zoals het ...']
46,"['\'Corona vraagt om duidelijke maatregelen\'']['De situatie rondom het coronavirus is nieuw voor iedereen, ook voor Barendrechters. In deze interviewserie belichten wethouders vanuit hun portefeuille bezien ...']"
47,"['Manipuleren met corona']['In het cellencomplex is een speciale verdieping ingericht voor coronaverdachte verdachten. Bij de mensen die we op het politiebureau zien, zitten genoeg ...']"
48,"['Onderzoek naar impact corona op gezinnen, markt in Zeist weer open']['PROVINCIE UTRECHT - Het is alweer de laatste dag van april: een maand die helemaal bepaald werd door de impact van het coronavirus. In dit liveblog ...']"
49,['Corona-afval op straat neemt toe: \'Zonder grijper raak ik niks aan\'']['Rondslingerende handschoenen en mondkapjes. Het coronavirus zorgt voor nieuw zwerfafval. Al meer dan 1200 stuks corona-afval zijn gemeld in een speciale ...']
50,"['Striemende kritiek op manke corona-communicatie, premier Wilmès ""zal er rekening mee houden""']['Andermaal heeft premier Sophie Wilmès (MR) in de Kamer forse kritiek gekregen voor de manier waarop ze communiceert over de coronacrisis. Deze keer ...']"
51,"['KWF steunt onderzoek naar corona bij kankerpatiënten']['Er komt een onderzoek waarin gegevens worden verzameld van kankerpatienten die ook corona hebben, om de vraag te beantwoorden hoe ze zo goed ...']"
52,"['LIVEBLOG | Dodental corona stijgt met 84; Introdans maakt \'coronavideo\'']['Dit is ons liveblog over het coronavirus. Hier melden we alle ontwikkelingen rond het virus, in Gelderland en wat verder belangrijk is om te weten voor jou.']"
53,"['Wijkagenten tijdens corona: tevreden over jeugd en zoveel mogelijk apart op pad']['""Kijk, hier wat desinfectiespray"", zegt Mans Stulen tegen zijn collega Gerwin Prins. De beide wijkagenten van de Emmer wijk Angelslo ontsmetten hun handen ...']"
54,['Ondernemen tijdens corona: inspiratieboek en cappuccino']['Door het hele land openen veel winkels langzaam weer de deuren. Onderneemster Evelyne Kleikers van Riviera Retro in Maastricht heeft goed nagedacht over ...']
55,['McDonald\'s verliest omzet na restaurantsluitingen vanwege corona']['Fastfoodketen McDonald\'s heeft in het afgelopen kwartaal minder omzet in de boeken gezet na grootschalige sluitingen van zijn restaurants vanwege de ...']
56,['ILO: een op tien banen in gevaar door corona']['Economische krimp: Volgens de Internationale Arbeidsorganisatie staan dit kwartaal 305 miljoen banen op de tocht door de lockdownmaatregelen. De impact ...']
57,['Opmerkelijke sticker in Bunschoten: \'Ajax = erger dan corona!!\'']['Bij sportpark de Westmaat in Bunschoten is een anti-Ajax-sticker opgedoken. In de tekst op de haatdragende sticker wordt het coronavirus aangehaald: \'Ajax ...']
58,"['Wordt kans op nieuwe infectieziekten als corona enkel groter? ""Ontbossing in regenwouden heeft negatieve impact""']['Hoe meer het regenwoud verder wordt aangetast, hoe groter het risico dat er in de toekomst opnieuw virussen overspringen van dier op mens, zoals nu bij het ...']"
59,"['Samen winnen startups de strijd tegen Corona']['In een periode van financiële onzekerheid, remote werken en social distancing is samenwerken key volgens Enable the Label. De startup streeft, sinds april ...']"
60,['AV Horror \'47 uit Sneek hervat training met corona-aanpassingen']['Atletiekvereniging Horror \'47 uit Sneek heeft haar trainingen woensdagmiddag hervat. Jeugdspelers konden weer een atletiektraining volgen na weken thuis te ...']
61,"['Revalidatie na corona: \'Als ik thuiskom, gaan we samen een potje janken\'']['Elke dag zijn er nieuwe cijfers over het aantal coronapatiënten op de ic. Maar wat gebeurt eigenlijk ná de intensive care, als je in revalidatie aan je herstel werkt ...']"
62,"['Corona: De juiste exit-strategie']['Langzaam gaat het in de coronacrisis minder over IC-units en meer over de exit-strategie. Landen als Oostenrijk, Frankrijk en Tsjechië halen hun economie van ...']"
63,['Minder asielzoekers en nareizigers in maart door corona 30-4-2020 00:00']['In maart van dit jaar zijn 1 025 eerste asielverzoeken gedaan. Dat aantal is zo\'n 40 procent lager dan in de eerste twee maanden van 2020 en 850 minder dan ...']
64,['30 april 2020 Corona | Rijscholen zien omzet met 96 procent dalen']['De rijschoolhouders zijn dan ook uitermate hard geraakt door de coronacrisis. Tot 20 mei mag er sowieso geen lesauto de weg op.']
65,['IT-kort: o.a. Facebook heeft geen last van corona-pandemie']['AG Connect biedt hieronder een overzicht van korte IT-nieuwtjes van 29 april 2020: Laatste waarschuwing voor serverproviders met kinderporno; KPN nog ...']
66,"['Corona treft gehandicaptenzorg in Emmeloord, landelijk drie doden bij Philadelphia']['Bij De Oester, een zorglocatie voor mensen met beperking in Emmeloord, is onlangs bij bewoners en verzorgers het coronavirus vastgesteld. Volgens ...']"
67,['Onderzoek corona bij katten van met covid-19 besmette zorgmedewerkers']['De faculteit diergeneeskunde van de Universiteit Utrecht start binnenkort een onderzoek naar de gevoeligheid van katten voor het coronavirus. Dit heeft de ...']
68,['Elon Musk ontpopt zich tot corona-ontkenner']['Tesla-baas Elon Musk noemt corona-lockdowns \'fascistisch\' en minimaliseert de pandemie. Hij krijgt een storm van kritiek over zich heen.']
69,['Elke Bundesliga-speler vanaf vandaag twee keer getest op corona']['De Duitse voetbalclubs in de twee hoogste divisies zijn donderdag begonnen met het testen van spelers op het coronavirus.']
70,"['Corona in het Kort #31: Paspoppenshow en een luchtspektakel']['videoHet coronavirus houdt ons land in z\'n greep. Van dag tot dag praten wij u bij over het laatste nieuws rondom het virus, de maatregelen en hoe we er mee ...']"
71,"['Zorghelden vechten tegen corona, wie is er voor hen?']['MIDDELBEERS/VUGHT - Ze staan onze dierbaren bij, redden levens, maar zien ook veel te vaak de dood keihard toeslaan. Zien sowieso dingen die niemand ...']"
72,['Een derde geteste Limburgse zorgmedewerkers heeft corona']['Zo\'n 30 procent van de ongeveer 3200 geteste zorgmedewerkers in Limburg is positief getest op het coronavirus. Dat laten beide Limburgse GGD\'s weten aan ...']
73,['De ontwikkeling van een corona-vaccin']['Ask Me Anything gaat over de ontwikkeling van een vaccin tegen het coronavirus. Dat zou dé oplossing kunnen zijn om het virus de kop in te drukken. Hoe ver ...']
74,['Week lang geen toename aan corona overleden personen']['REGIO – Donderdagmiddag 30 april heeft de RIVM op haar website een nieuw overzicht gepubliceerd. Het aantal ziekenhuis opnamen staat op 96 en corona ...']
75,['Aantal doden door Corona stijgt in Ldam-Vbg']['Triest nieuws uit Leidschendam-Voorburg waar het aantal overledenen door het Corona-virus de afgelopen 24 uur met drie is gestegen naar acht. Het aantal ...']
76,"['Wat betekent corona voor koren? \'Het speeksel vliegt alle kanten op\'']['Het corona-virus lijkt zich vooral te verspreiden via spreken, hoesten, niezen en zingen. Wat betekent dat voor de koorzang, met ruim 1,7 miljoen zangers d...']"
77,['Corona in de regio: Zorgmedewerkers worden verwend en Diezerstraat te smal voor anderhalvemetereconomie']['Al anderhalve maand zitten we inmiddels in de intelligente lockdown. De strijd tegen het coronavirus gaat onverminderd door. Voorzichtig kijken we met z\'n ...']
78,['Trump hoopt op snelle goedkeuring virusremmer tegen corona']['De Amerikaanse president Donald Trump wil dat toezichthouder FDA zo snel mogelijk bekijkt of het middel Remdesivir goedgekeurd kan worden voor gebruik ...']
79,['Europese Commissie gaat mee in Corona-maatregelen transportsector • TTM.nl']['De Europese Commissie heeft woensdag een pakket maatregelen goedgekeurd dat de vervoerssector aanzienlijk zal verlichten door praktische problemen op ...']
80,['Corona in Duitsland - 30 april: Geen nieuwe versoepelingen verwacht']['Kanselier Merkel en de minister-presidenten hebben vandaag opnieuw overleg over de Duitse coronamaatregelen. Verdere versoepelingen worden niet ...']
81,['Is corona de schuld van China of onszelf? \'Jouw zucht naar een iPhone vergroot het gevaar op een pandemie\'']['Wat is goed handelen? In de rubriek Nieuw Moreel Peil (NMP) onderzoekt Peter Henk Steenhuis telkens samen met een deskundige ethische vragen uit het ...']
82,"['Nederlands idee voor corona-alert in rioolwater wint Europese hackaton']['Een groep Europese wetenschappers, samengebracht door onderzoeksinstituut KWR uit Nieuwegein, wil de verspreiding van het coronavirus monitoren in ...']"
83,['Door corona komen minder asielzoekers naar Nederland']['Door de uitbraak van het coronavirus komen minder asielzoekers naar Nederland. In maart kreeg de overheid 1025 eerste asielverzoeken. Dat is bijna de helft ...']
84,"['Live: Economie Europa krimpt met 3,8 procent | \'Genoeg mondkapjes voor zorgpersoneel\'']['Lees hier het oude liveblog van woensdag 29 april terug. Op de hoogte blijven? Ontvang pushmeldingen via onze app, abonneer je op onze nieuwsbrieven, ...']"
85,['Corona-bestendig ov? \'Gedrag van reizigers moet worden bijgestuurd\'']['Het openbaar vervoer corona-bestendig maken is een enorme uitdaging. Al weken breken ov-organisaties zich het hoofd over de vraag hoe een normale ...']
86,"['Corona bemoeilijkt trajecten, maar investeerders blijven bereid te investeren']['Bijna driekwart van de lopende particuliere investeringstrajecten ondervindt de gevolgen van de coronacrisis. Onderhandelingen worden bemoeilijkt en ...']"
87,['Beperkte impact corona op resultaten Proximus']['Het Belgische telecombedrijf Proximus heeft niet al te veel last gehad van de coronacrisis. De onderliggende omzet op de thuismarkten daalde met 1 procent in ...']
88,"['Privacy in tijden van corona: ""We moeten ervoor waken dat we als \'QR-code\' door het leven gaan.""']['In de strijd tegen corona dreigen we (een deel van) onze privacy te moeten opgeven. Jurist Dewi Deijle vindt daarom dat we de belangen zorgvuldig moeten ...']"
89,"['KPN draait normaal kwartaal, ondanks corona']['KPN heeft in het eerste kwartaal nauwelijks last gehad van de coronacrisis. De omzet daalde weliswaar met ruim 2%, maar dat is normaal bij KPN KPN€2,16-2 ...']"
90,['Stelling: Vakantie ondanks corona toch mogelijk']['Doe mee aan de Stelling van de Dag (van 09.00 tot 15.30 uur). Iedere werkdag kunt u via onze website meedoen aan De Telegraaf-lezersenquête.']
91,['Pointer telde 251 nepnieuwsberichten over corona op Twitter']['Sinds de uitbraak van het nieuwe coronavirus in Nederland zijn 251 onbetrouwbare nieuwsberichten over COVID-19 via Twitter verspreid.']
92,['Hongaarse oppositie verder in het nauw door corona']['De regering van de Hongaarse premier Viktor Orbán lijkt de coronacrisis aan te grijpen om de oppositie aan te vallen. \'Het voelt voor ons als wraak...']
93,['NT webinar – Wat zijn de gevolgen van corona voor het havengebied Zwolle?']['Wat betekent de coronacrisis voor Port of Zwolle en de logistieke hotspot rond het havengebied? Daarover organiseert Nieuwsblad Transport op donderdag 7 ...']
94,"['Jubileum Limburgia valt in water door corona']['Limburgs eerste kampioen in het vaderlandse voetbal viert komende maand haar 100-jarig jubileum. Maar RKBSV Limburgia, waar SV Limburgia in 1998 in ...']"
95,"['Shell keihard geraakt door corona: winst zakt in, dividend verlaagd']['Shell wordt hard geraakt door de lage olie- en gasprijzen en de coronacrisis. De winst halveert bijna in het eerste kwartaal en Shell ziet zich genoodzaakt om ...']"
96,['\'Corona-gedupeerde kan bank vragen af te zien van BKR-registratie\'']['De financiële sector spant zich sterk in om te voorkomen dat mensen in financiële problemen komen door de corona-uitbraak. Betaalpauzes zijn geen prob...']
97,['Veel orders ten onrechte afgebeld vanwege corona']['Vooral in het begin van de coronacrisis werden veel orders afgebeld door handelspartijen. Veel aangehaalde reden: \'overmacht\'. Luitzen van der Sluis van ...']
98,['Hoop op experimenteel medicijn Remdesivir tegen corona']['Alle nieuwsupdates over corona en de gevolgen daarvan elke dag op DenD.nl. Leestijd 6 minuten.']
